stationID,date,time,PM2_5,PM10,O3,CO,NO2,SO2
59t,07/03/2019,13:00:00,9,15,39,0.65,6,N/A
59t,07/03/2019,14:00:00,17,19,38,0.65,7,N/A
59t,07/03/2019,15:00:00,14,20,34,0.64,9,N/A
59t,07/03/2019,16:00:00,12,25,30,0.68,14,N/A
59t,07/03/2019,17:00:00,11,20,23,0.7,16,N/A
59t,07/03/2019,18:00:00,10,25,10,0.86,29,N/A
59t,07/03/2019,19:00:00,11,33,4,0.87,31,N/A
59t,07/03/2019,20:00:00,5,36,3,0.84,30,N/A
59t,07/03/2019,21:00:00,7,34,15,0.72,17,N/A
59t,07/03/2019,22:00:00,11,32,18,0.67,12,N/A
59t,07/03/2019,23:00:00,18,23,19,0.66,11,N/A
59t,08/03/2019,00:00:00,15,25,19,0.65,11,N/A
59t,08/03/2019,01:00:00,16,25,23,0.63,6,N/A
59t,08/03/2019,02:00:00,16,25,26,0.61,5,N/A
59t,08/03/2019,03:00:00,13,20,27,0.64,6,N/A
59t,08/03/2019,04:00:00,16,17,20,0.69,11,N/A
59t,08/03/2019,05:00:00,14,15,15,0.73,17,N/A
59t,08/03/2019,06:00:00,17,22,-,-,-,N/A
59t,08/03/2019,07:00:00,15,22,14,0.82,19,N/A
59t,08/03/2019,08:00:00,16,18,20,0.8,13,N/A
59t,08/03/2019,09:00:00,8,15,28,0.74,9,N/A
59t,08/03/2019,10:00:00,8,21,34,0.71,7,N/A
59t,08/03/2019,11:00:00,9,26,37,0.7,8,N/A
59t,08/03/2019,12:00:00,17,23,40,0.62,7,N/A
59t,08/03/2019,13:00:00,11,26,39,0.6,7,N/A
59t,08/03/2019,14:00:00,5,30,37,0.56,7,N/A
59t,08/03/2019,15:00:00,7,29,35,0.56,9,N/A
59t,08/03/2019,16:00:00,11,28,31,0.57,11,N/A
59t,08/03/2019,17:00:00,9,25,24,0.64,19,N/A
59t,08/03/2019,18:00:00,13,28,4,0.8,34,N/A
59t,08/03/2019,19:00:00,16,34,4,0.84,35,N/A
59t,08/03/2019,20:00:00,19,25,10,0.85,28,N/A
59t,08/03/2019,21:00:00,22,23,24,0.78,15,N/A
59t,08/03/2019,22:00:00,22,25,29,0.73,10,N/A
59t,08/03/2019,23:00:00,17,19,29,0.71,8,N/A
59t,09/03/2019,00:00:00,17,21,27,0.69,7,N/A
59t,09/03/2019,01:00:00,17,27,30,0.69,5,N/A
59t,09/03/2019,02:00:00,20,25,33,0.67,4,N/A
59t,09/03/2019,03:00:00,15,22,34,0.66,4,N/A
59t,09/03/2019,04:00:00,10,25,31,0.67,8,N/A
59t,09/03/2019,05:00:00,15,29,25,0.69,11,N/A
59t,09/03/2019,06:00:00,17,27,20,0.73,16,N/A
59t,09/03/2019,07:00:00,10,29,-,-,-,N/A
59t,09/03/2019,08:00:00,12,21,26,0.68,12,N/A
59t,09/03/2019,09:00:00,15,18,31,0.67,9,N/A
59t,09/03/2019,10:00:00,19,23,36,0.63,7,N/A
59t,09/03/2019,11:00:00,17,20,40,0.64,7,N/A
59t,09/03/2019,12:00:00,14,17,37,0.65,6,N/A
59t,09/03/2019,13:00:00,-,-,36,0.6,6,N/A
59t,09/03/2019,14:00:00,10,12,36,0.63,8,N/A
59t,09/03/2019,15:00:00,5,19,34,0.65,9,N/A
59t,09/03/2019,16:00:00,7,30,32,0.66,12,N/A
59t,09/03/2019,17:00:00,17,27,24,0.71,18,N/A
59t,09/03/2019,18:00:00,19,31,21,0.77,19,N/A
59t,09/03/2019,19:00:00,13,35,18,0.77,19,N/A
59t,09/03/2019,20:00:00,15,31,23,0.72,13,N/A
59t,09/03/2019,21:00:00,18,26,21,0.69,14,N/A
59t,09/03/2019,22:00:00,12,23,24,0.67,9,N/A
59t,09/03/2019,23:00:00,12,23,27,0.64,6,N/A
59t,10/03/2019,00:00:00,9,16,27,0.63,5,N/A
59t,10/03/2019,01:00:00,7,15,28,0.62,5,N/A
59t,10/03/2019,02:00:00,4,16,28,0.61,4,N/A
59t,10/03/2019,03:00:00,12,19,30,0.62,3,N/A
59t,10/03/2019,04:00:00,13,15,30,0.64,3,N/A
59t,10/03/2019,05:00:00,11,14,26,0.67,6,N/A
59t,10/03/2019,06:00:00,12,17,24,0.7,10,N/A
59t,10/03/2019,07:00:00,11,15,24,0.73,11,N/A
59t,10/03/2019,08:00:00,12,14,-,-,-,N/A
59t,10/03/2019,09:00:00,18,21,34,0.64,6,N/A
59t,10/03/2019,10:00:00,22,26,41,0.51,5,N/A
59t,10/03/2019,11:00:00,19,31,40,0.48,5,N/A
59t,10/03/2019,12:00:00,15,32,45,0.45,6,N/A
59t,10/03/2019,13:00:00,17,28,50,0.46,6,N/A
59t,10/03/2019,14:00:00,16,32,45,0.45,6,N/A
59t,10/03/2019,15:00:00,17,34,40,0.44,6,N/A
59t,10/03/2019,16:00:00,15,33,33,0.45,9,N/A
59t,10/03/2019,17:00:00,19,23,31,0.47,14,N/A
59t,10/03/2019,18:00:00,20,30,20,0.55,20,N/A
59t,10/03/2019,19:00:00,18,33,18,0.58,19,N/A
59t,10/03/2019,20:00:00,20,21,23,0.54,8,N/A
59t,10/03/2019,21:00:00,13,14,20,0.54,10,N/A
59t,10/03/2019,22:00:00,15,16,22,0.52,8,N/A
59t,10/03/2019,23:00:00,14,16,23,0.51,6,N/A
59t,11/03/2019,00:00:00,9,10,24,0.49,4,N/A
59t,11/03/2019,01:00:00,7,8,23,0.48,4,N/A
59t,11/03/2019,02:00:00,8,18,23,0.48,4,N/A
59t,11/03/2019,03:00:00,9,20,23,0.47,3,N/A
59t,11/03/2019,04:00:00,8,20,23,0.45,4,N/A
59t,11/03/2019,05:00:00,8,21,19,0.48,8,N/A
59t,11/03/2019,06:00:00,4,18,14,0.56,14,N/A
59t,11/03/2019,07:00:00,7,21,16,0.59,13,N/A
59t,11/03/2019,08:00:00,9,21,17,0.72,15,N/A
59t,11/03/2019,09:00:00,10,24,23,0.73,17,N/A
59t,11/03/2019,10:00:00,19,26,43,0.63,13,N/A
59t,11/03/2019,11:00:00,27,30,70,0.65,14,N/A
59t,11/03/2019,12:00:00,34,39,95,0.67,13,N/A
59t,11/03/2019,13:00:00,33,49,95,0.66,12,N/A
59t,11/03/2019,14:00:00,28,53,75,0.65,12,N/A
59t,11/03/2019,15:00:00,27,44,72,0.65,12,N/A
59t,11/03/2019,16:00:00,31,41,60,0.63,14,N/A
59t,11/03/2019,17:00:00,38,39,37,0.69,26,N/A
59t,11/03/2019,18:00:00,34,40,24,0.75,30,N/A
59t,11/03/2019,19:00:00,28,46,18,0.7,29,N/A
59t,11/03/2019,20:00:00,25,46,-,-,-,N/A
59t,11/03/2019,21:00:00,19,32,18,0.53,11,N/A
59t,11/03/2019,22:00:00,15,25,18,0.52,10,N/A
59t,11/03/2019,23:00:00,12,21,17,0.51,9,N/A
59t,12/03/2019,00:00:00,10,22,18,0.49,7,N/A
59t,12/03/2019,01:00:00,7,27,19,0.5,7,N/A
59t,12/03/2019,02:00:00,8,21,17,0.51,7,N/A
59t,12/03/2019,03:00:00,9,21,18,0.54,8,N/A
59t,12/03/2019,04:00:00,13,19,18,0.56,8,N/A
59t,12/03/2019,05:00:00,13,17,9,0.73,20,N/A
59t,12/03/2019,06:00:00,17,25,11,0.78,20,N/A
59t,12/03/2019,07:00:00,24,29,10,0.89,20,N/A
59t,12/03/2019,08:00:00,34,35,16,1.11,26,N/A
59t,12/03/2019,09:00:00,51,53,52,1.09,25,N/A
59t,12/03/2019,10:00:00,70,72,81,0.87,18,N/A
59t,12/03/2019,11:00:00,70,80,89,0.63,14,N/A
59t,12/03/2019,12:00:00,65,76,96,0.54,13,N/A
59t,12/03/2019,13:00:00,62,69,133,0.63,17,N/A
59t,12/03/2019,14:00:00,57,80,144,0.72,18,N/A
59t,12/03/2019,15:00:00,54,90,89,0.53,16,N/A
59t,12/03/2019,16:00:00,49,63,54,0.39,19,N/A
59t,12/03/2019,17:00:00,27,35,30,0.4,26,N/A
59t,12/03/2019,18:00:00,26,31,12,0.47,33,N/A
59t,12/03/2019,19:00:00,20,26,18,0.73,39,N/A
59t,12/03/2019,20:00:00,23,40,31,0.72,20,N/A
59t,12/03/2019,21:00:00,23,38,-,-,-,N/A
59t,12/03/2019,22:00:00,25,34,29,0.6,12,N/A
59t,12/03/2019,23:00:00,19,32,31,0.58,8,N/A
59t,13/03/2019,00:00:00,18,29,27,0.55,7,N/A
59t,13/03/2019,01:00:00,23,29,27,0.53,6,N/A
59t,13/03/2019,02:00:00,22,34,29,0.54,5,N/A
59t,13/03/2019,03:00:00,17,31,27,0.53,4,N/A
59t,13/03/2019,04:00:00,18,34,22,0.58,10,N/A
59t,13/03/2019,05:00:00,23,40,14,0.62,18,N/A
59t,13/03/2019,06:00:00,24,41,15,0.64,18,N/A
59t,13/03/2019,07:00:00,27,35,18,0.64,14,N/A
59t,13/03/2019,08:00:00,25,28,24,0.64,12,N/A
59t,13/03/2019,09:00:00,20,22,33,0.62,12,N/A
59t,13/03/2019,10:00:00,22,24,45,0.55,11,N/A
59t,13/03/2019,11:00:00,28,36,53,0.52,9,N/A
59t,13/03/2019,12:00:00,24,32,55,0.53,9,N/A
59t,13/03/2019,13:00:00,19,28,50,0.52,9,N/A
59t,13/03/2019,14:00:00,15,31,44,0.52,9,N/A
59t,13/03/2019,15:00:00,16,36,45,0.56,11,N/A
59t,13/03/2019,16:00:00,27,41,30,0.55,19,N/A
59t,13/03/2019,17:00:00,33,37,17,0.61,23,N/A
59t,13/03/2019,18:00:00,31,41,16,0.61,17,N/A
59t,13/03/2019,19:00:00,28,41,15,0.62,14,N/A
59t,13/03/2019,20:00:00,22,43,13,0.58,12,N/A
59t,13/03/2019,21:00:00,17,32,14,0.56,13,N/A
59t,13/03/2019,22:00:00,10,27,-,-,-,N/A
59t,13/03/2019,23:00:00,8,29,21,0.51,7,N/A
59t,14/03/2019,00:00:00,10,33,23,0.5,4,N/A
59t,14/03/2019,01:00:00,11,30,25,0.49,4,N/A
59t,14/03/2019,02:00:00,8,25,24,0.5,4,N/A
59t,14/03/2019,03:00:00,11,20,21,0.54,8,N/A
59t,14/03/2019,04:00:00,15,18,19,0.54,8,N/A
59t,14/03/2019,05:00:00,15,24,15,0.58,15,N/A
59t,14/03/2019,06:00:00,17,26,11,0.67,20,N/A
59t,14/03/2019,07:00:00,18,27,14,0.7,19,N/A
59t,14/03/2019,08:00:00,19,24,18,0.7,16,N/A
59t,14/03/2019,09:00:00,19,24,26,0.66,14,N/A
59t,14/03/2019,10:00:00,21,27,37,0.56,13,N/A
59t,14/03/2019,11:00:00,35,41,43,0.57,10,N/A
59t,14/03/2019,12:00:00,35,46,43,0.56,8,N/A
59t,14/03/2019,13:00:00,25,40,42,0.52,7,N/A
59t,14/03/2019,14:00:00,20,41,-,-,-,N/A
59t,14/03/2019,15:00:00,20,38,39,0.44,8,N/A
59t,14/03/2019,16:00:00,18,39,35,0.48,10,N/A
59t,14/03/2019,17:00:00,13,32,29,0.5,10,N/A
59t,14/03/2019,18:00:00,6,22,19,0.54,13,N/A
59t,14/03/2019,19:00:00,6,19,19,0.56,13,N/A
59t,14/03/2019,20:00:00,8,16,18,0.57,13,N/A
59t,14/03/2019,21:00:00,6,15,17,0.55,11,N/A
59t,14/03/2019,22:00:00,9,11,17,0.51,9,N/A
59t,14/03/2019,23:00:00,8,10,18,0.5,7,N/A
61t,01/03/2019,00:00:00,32,48,34,N/A,10,3
61t,01/03/2019,01:00:00,27,47,36,N/A,9,2
61t,01/03/2019,02:00:00,28,44,35,N/A,9,2
61t,01/03/2019,03:00:00,27,42,31,N/A,12,3
61t,01/03/2019,04:00:00,29,51,30,N/A,12,2
61t,01/03/2019,05:00:00,31,45,27,N/A,14,2
61t,01/03/2019,06:00:00,29,50,10,N/A,27,2
61t,01/03/2019,07:00:00,36,58,10,N/A,33,2
61t,01/03/2019,08:00:00,36,69,33,N/A,18,2
61t,01/03/2019,09:00:00,32,54,45,N/A,10,2
61t,01/03/2019,10:00:00,28,50,-,N/A,-,-
61t,01/03/2019,11:00:00,29,47,58,N/A,10,3
61t,01/03/2019,12:00:00,26,55,57,N/A,9,2
61t,01/03/2019,13:00:00,25,53,57,N/A,9,2
61t,01/03/2019,14:00:00,21,48,58,N/A,10,2
61t,01/03/2019,15:00:00,27,51,54,N/A,12,3
61t,01/03/2019,16:00:00,31,47,45,N/A,16,3
61t,01/03/2019,17:00:00,31,52,37,N/A,18,3
61t,01/03/2019,18:00:00,26,52,32,N/A,17,2
61t,01/03/2019,19:00:00,28,47,27,N/A,17,2
61t,01/03/2019,20:00:00,27,44,29,N/A,16,2
61t,01/03/2019,21:00:00,27,47,32,N/A,10,2
61t,01/03/2019,22:00:00,25,38,30,N/A,11,2
61t,01/03/2019,23:00:00,-,-,-,N/A,-,-
61t,02/03/2019,00:00:00,23,44,33,N/A,10,2
61t,02/03/2019,01:00:00,26,45,37,N/A,8,2
61t,02/03/2019,02:00:00,27,43,37,N/A,8,2
61t,02/03/2019,03:00:00,32,44,44,N/A,6,2
61t,02/03/2019,04:00:00,34,48,45,N/A,7,2
61t,02/03/2019,05:00:00,32,47,41,N/A,9,2
61t,02/03/2019,06:00:00,30,51,34,N/A,14,2
61t,02/03/2019,07:00:00,34,48,32,N/A,16,2
61t,02/03/2019,08:00:00,31,47,41,N/A,9,2
61t,02/03/2019,09:00:00,31,48,-,N/A,-,-
61t,02/03/2019,10:00:00,32,48,46,N/A,11,2
61t,02/03/2019,11:00:00,36,49,52,N/A,11,3
61t,02/03/2019,12:00:00,34,59,57,N/A,9,3
61t,02/03/2019,13:00:00,32,53,57,N/A,8,2
61t,02/03/2019,14:00:00,37,47,57,N/A,10,3
61t,02/03/2019,15:00:00,30,52,56,N/A,9,2
61t,02/03/2019,16:00:00,34,47,49,N/A,11,2
61t,02/03/2019,17:00:00,34,49,37,N/A,15,2
61t,02/03/2019,18:00:00,30,51,34,N/A,14,2
61t,02/03/2019,19:00:00,27,52,31,N/A,16,2
61t,02/03/2019,20:00:00,32,48,32,N/A,14,2
61t,02/03/2019,21:00:00,30,47,33,N/A,11,2
61t,02/03/2019,22:00:00,27,45,36,N/A,7,2
61t,02/03/2019,23:00:00,-,-,-,N/A,-,-
61t,03/03/2019,00:00:00,24,44,40,N/A,5,2
61t,03/03/2019,01:00:00,24,39,40,N/A,7,2
61t,03/03/2019,02:00:00,28,43,41,N/A,6,2
61t,03/03/2019,03:00:00,33,47,43,N/A,5,2
61t,03/03/2019,04:00:00,22,37,41,N/A,5,2
61t,03/03/2019,05:00:00,30,44,38,N/A,5,2
61t,03/03/2019,06:00:00,26,42,37,N/A,7,2
61t,03/03/2019,07:00:00,25,41,31,N/A,12,2
61t,03/03/2019,08:00:00,25,46,-,N/A,-,-
61t,03/03/2019,09:00:00,35,53,37,N/A,9,3
61t,03/03/2019,10:00:00,34,45,48,N/A,8,3
61t,03/03/2019,11:00:00,28,54,56,N/A,8,3
61t,03/03/2019,12:00:00,33,46,64,N/A,10,3
61t,03/03/2019,13:00:00,31,47,77,N/A,10,3
61t,03/03/2019,14:00:00,37,57,81,N/A,10,3
61t,03/03/2019,15:00:00,35,56,78,N/A,12,3
61t,03/03/2019,16:00:00,39,56,56,N/A,14,3
61t,03/03/2019,17:00:00,33,50,-,N/A,-,-
61t,03/03/2019,18:00:00,30,49,31,N/A,13,2
61t,03/03/2019,19:00:00,27,41,26,N/A,12,2
61t,03/03/2019,20:00:00,20,44,28,N/A,9,2
61t,03/03/2019,21:00:00,20,38,31,N/A,7,2
61t,03/03/2019,22:00:00,20,34,32,N/A,6,1
61t,03/03/2019,23:00:00,-,-,-,N/A,-,-
61t,04/03/2019,00:00:00,18,31,33,N/A,5,1
61t,04/03/2019,01:00:00,23,33,33,N/A,5,1
61t,04/03/2019,02:00:00,15,36,33,N/A,4,2
61t,04/03/2019,03:00:00,19,28,34,N/A,4,2
61t,04/03/2019,04:00:00,18,33,31,N/A,6,1
61t,04/03/2019,05:00:00,25,36,28,N/A,9,2
61t,04/03/2019,06:00:00,18,39,26,N/A,12,2
61t,04/03/2019,07:00:00,25,44,25,N/A,13,2
61t,04/03/2019,08:00:00,24,46,26,N/A,14,2
61t,04/03/2019,09:00:00,23,51,33,N/A,10,2
61t,04/03/2019,10:00:00,23,48,37,N/A,11,2
61t,04/03/2019,11:00:00,25,44,43,N/A,9,2
61t,04/03/2019,12:00:00,21,46,44,N/A,8,2
61t,04/03/2019,13:00:00,25,49,45,N/A,7,2
61t,04/03/2019,14:00:00,26,48,44,N/A,8,2
61t,04/03/2019,15:00:00,19,47,43,N/A,9,2
61t,04/03/2019,16:00:00,20,39,-,N/A,-,-
61t,04/03/2019,17:00:00,20,39,31,N/A,12,2
61t,04/03/2019,18:00:00,20,44,30,N/A,12,2
61t,04/03/2019,19:00:00,23,36,28,N/A,15,2
61t,04/03/2019,20:00:00,29,44,31,N/A,13,2
61t,04/03/2019,21:00:00,29,37,38,N/A,9,2
61t,04/03/2019,22:00:00,28,37,40,N/A,8,2
61t,04/03/2019,23:00:00,23,36,44,N/A,7,2
61t,05/03/2019,00:00:00,25,37,49,N/A,9,2
61t,05/03/2019,01:00:00,34,40,44,N/A,13,3
61t,05/03/2019,02:00:00,32,45,38,N/A,17,3
61t,05/03/2019,03:00:00,32,47,38,N/A,14,3
61t,05/03/2019,04:00:00,38,48,32,N/A,15,3
61t,05/03/2019,05:00:00,35,47,20,N/A,22,3
61t,05/03/2019,06:00:00,35,57,9,N/A,30,2
61t,05/03/2019,07:00:00,37,53,20,N/A,27,3
61t,05/03/2019,08:00:00,32,58,36,N/A,13,2
61t,05/03/2019,09:00:00,32,48,48,N/A,10,2
61t,05/03/2019,10:00:00,31,43,58,N/A,10,2
61t,05/03/2019,11:00:00,26,43,62,N/A,10,2
61t,05/03/2019,12:00:00,30,49,64,N/A,8,2
61t,05/03/2019,13:00:00,30,45,64,N/A,8,2
61t,05/03/2019,14:00:00,27,46,63,N/A,9,2
61t,05/03/2019,15:00:00,26,49,-,N/A,-,-
61t,05/03/2019,16:00:00,31,45,59,N/A,12,2
61t,05/03/2019,17:00:00,34,42,55,N/A,14,2
61t,05/03/2019,18:00:00,33,44,44,N/A,18,2
61t,05/03/2019,19:00:00,33,42,44,N/A,16,2
61t,05/03/2019,20:00:00,32,41,40,N/A,13,2
61t,05/03/2019,21:00:00,29,41,40,N/A,12,2
61t,05/03/2019,22:00:00,24,37,41,N/A,10,2
61t,05/03/2019,23:00:00,22,36,40,N/A,10,2
61t,06/03/2019,00:00:00,20,33,41,N/A,10,2
61t,06/03/2019,01:00:00,24,32,41,N/A,10,2
61t,06/03/2019,02:00:00,24,34,41,N/A,8,2
61t,06/03/2019,03:00:00,25,33,36,N/A,9,2
61t,06/03/2019,04:00:00,24,36,28,N/A,13,2
61t,06/03/2019,05:00:00,28,39,13,N/A,25,4
61t,06/03/2019,06:00:00,38,51,5,N/A,30,4
61t,06/03/2019,07:00:00,48,60,6,N/A,28,4
61t,06/03/2019,08:00:00,49,73,15,N/A,25,3
61t,06/03/2019,09:00:00,47,68,26,N/A,30,3
61t,06/03/2019,10:00:00,48,62,47,N/A,26,4
61t,06/03/2019,11:00:00,37,60,77,N/A,20,4
61t,06/03/2019,12:00:00,36,53,90,N/A,17,4
61t,06/03/2019,13:00:00,35,48,78,N/A,14,4
61t,06/03/2019,14:00:00,34,51,-,N/A,-,-
61t,06/03/2019,15:00:00,35,48,56,N/A,14,3
61t,06/03/2019,16:00:00,28,46,51,N/A,15,3
61t,06/03/2019,17:00:00,29,47,38,N/A,15,3
61t,06/03/2019,18:00:00,33,45,20,N/A,20,2
61t,06/03/2019,19:00:00,25,46,16,N/A,21,3
61t,06/03/2019,20:00:00,21,37,17,N/A,17,3
61t,06/03/2019,21:00:00,29,41,26,N/A,10,2
61t,06/03/2019,22:00:00,17,30,23,N/A,10,2
61t,06/03/2019,23:00:00,16,32,28,N/A,7,2
61t,07/03/2019,00:00:00,11,26,30,N/A,5,2
61t,07/03/2019,01:00:00,19,23,30,N/A,6,2
61t,07/03/2019,02:00:00,13,30,28,N/A,7,2
61t,07/03/2019,03:00:00,15,26,29,N/A,5,2
61t,07/03/2019,04:00:00,15,25,26,N/A,7,2
61t,07/03/2019,05:00:00,15,25,23,N/A,9,2
61t,07/03/2019,06:00:00,16,24,14,N/A,15,2
61t,07/03/2019,07:00:00,18,32,14,N/A,16,2
61t,07/03/2019,08:00:00,18,33,21,N/A,12,3
61t,07/03/2019,09:00:00,20,30,29,N/A,10,3
61t,07/03/2019,10:00:00,21,35,37,N/A,11,3
61t,07/03/2019,11:00:00,21,35,42,N/A,10,3
61t,07/03/2019,12:00:00,18,33,47,N/A,11,3
61t,07/03/2019,13:00:00,16,34,-,N/A,-,-
61t,07/03/2019,14:00:00,23,32,43,N/A,9,2
61t,07/03/2019,15:00:00,15,28,46,N/A,11,2
61t,07/03/2019,16:00:00,17,32,43,N/A,12,2
61t,07/03/2019,17:00:00,15,31,33,N/A,15,-
61t,07/03/2019,18:00:00,19,28,22,N/A,21,-
61t,07/03/2019,19:00:00,19,35,11,N/A,24,-
61t,07/03/2019,20:00:00,21,29,7,N/A,26,-
61t,07/03/2019,21:00:00,20,36,3,N/A,30,-
61t,07/03/2019,22:00:00,28,40,8,N/A,25,-
61t,07/03/2019,23:00:00,21,35,20,N/A,13,-
61t,08/03/2019,00:00:00,15,29,20,N/A,11,-
61t,08/03/2019,01:00:00,12,21,24,N/A,7,-
61t,08/03/2019,02:00:00,17,25,24,N/A,7,-
61t,08/03/2019,03:00:00,17,24,25,N/A,7,-
61t,08/03/2019,04:00:00,21,26,24,N/A,8,-
61t,08/03/2019,05:00:00,17,28,20,N/A,12,-
61t,08/03/2019,06:00:00,21,27,14,N/A,18,-
61t,08/03/2019,07:00:00,20,33,11,N/A,22,-
61t,08/03/2019,08:00:00,20,38,25,N/A,13,-
61t,08/03/2019,09:00:00,18,31,34,N/A,9,-
61t,08/03/2019,10:00:00,16,31,38,N/A,11,-
61t,08/03/2019,11:00:00,20,42,44,N/A,11,-
61t,08/03/2019,12:00:00,21,38,-,N/A,-,-
61t,08/03/2019,13:00:00,23,35,45,N/A,11,-
61t,08/03/2019,14:00:00,19,31,46,N/A,13,-
61t,08/03/2019,15:00:00,14,33,43,N/A,14,-
61t,08/03/2019,16:00:00,19,46,39,N/A,16,-
61t,08/03/2019,17:00:00,22,38,28,N/A,22,-
61t,08/03/2019,18:00:00,21,41,11,N/A,30,-
61t,08/03/2019,19:00:00,24,42,12,N/A,26,-
61t,08/03/2019,20:00:00,22,39,10,N/A,27,-
61t,08/03/2019,21:00:00,23,38,17,N/A,27,-
61t,08/03/2019,22:00:00,24,41,32,N/A,11,-
61t,08/03/2019,23:00:00,17,31,33,N/A,8,-
61t,09/03/2019,00:00:00,20,25,25,N/A,14,-
61t,09/03/2019,01:00:00,26,34,30,N/A,10,-
61t,09/03/2019,02:00:00,18,33,32,N/A,8,-
61t,09/03/2019,03:00:00,17,33,36,N/A,7,-
61t,09/03/2019,04:00:00,24,34,36,N/A,7,-
61t,09/03/2019,05:00:00,17,32,30,N/A,9,-
61t,09/03/2019,06:00:00,22,30,22,N/A,14,-
61t,09/03/2019,07:00:00,23,31,22,N/A,16,-
61t,09/03/2019,08:00:00,22,35,30,N/A,10,-
61t,09/03/2019,09:00:00,18,32,34,N/A,10,-
61t,09/03/2019,10:00:00,17,33,39,N/A,9,-
61t,09/03/2019,11:00:00,18,35,-,N/A,-,-
61t,09/03/2019,12:00:00,18,38,43,N/A,10,-
61t,09/03/2019,13:00:00,11,29,41,N/A,10,-
61t,09/03/2019,14:00:00,17,32,40,N/A,14,-
61t,09/03/2019,15:00:00,15,36,44,N/A,11,-
61t,09/03/2019,16:00:00,17,32,40,N/A,12,-
61t,09/03/2019,17:00:00,19,44,35,N/A,12,-
61t,09/03/2019,18:00:00,19,38,30,N/A,15,-
61t,09/03/2019,19:00:00,18,36,24,N/A,18,-
61t,09/03/2019,20:00:00,21,32,23,N/A,15,-
61t,09/03/2019,21:00:00,18,33,24,N/A,13,-
61t,09/03/2019,22:00:00,18,29,25,N/A,11,-
61t,09/03/2019,23:00:00,13,25,22,N/A,12,-
61t,10/03/2019,00:00:00,15,28,20,N/A,14,-
61t,10/03/2019,01:00:00,18,26,29,N/A,7,-
61t,10/03/2019,02:00:00,18,28,27,N/A,8,-
61t,10/03/2019,03:00:00,13,32,27,N/A,9,-
61t,10/03/2019,04:00:00,11,24,26,N/A,9,-
61t,10/03/2019,05:00:00,10,28,26,N/A,9,-
61t,10/03/2019,06:00:00,16,30,23,N/A,11,-
61t,10/03/2019,07:00:00,13,34,23,N/A,14,-
61t,10/03/2019,08:00:00,18,31,28,N/A,12,-
61t,10/03/2019,09:00:00,19,35,36,N/A,10,-
61t,10/03/2019,10:00:00,21,34,-,N/A,-,-
61t,10/03/2019,11:00:00,18,37,47,N/A,8,-
61t,10/03/2019,12:00:00,20,33,50,N/A,8,-
61t,10/03/2019,13:00:00,21,33,55,N/A,9,-
61t,10/03/2019,14:00:00,21,33,52,N/A,10,-
61t,10/03/2019,15:00:00,21,34,45,N/A,10,-
61t,10/03/2019,16:00:00,21,38,38,N/A,13,-
61t,10/03/2019,17:00:00,15,33,40,N/A,12,-
61t,10/03/2019,18:00:00,32,42,27,N/A,17,-
61t,10/03/2019,19:00:00,21,37,21,N/A,17,-
61t,10/03/2019,20:00:00,21,35,21,N/A,14,-
61t,10/03/2019,21:00:00,23,26,13,N/A,18,-
61t,10/03/2019,22:00:00,19,31,19,N/A,13,-
61t,10/03/2019,23:00:00,16,24,21,N/A,12,-
61t,11/03/2019,00:00:00,20,27,22,N/A,9,-
61t,11/03/2019,01:00:00,15,23,21,N/A,9,-
61t,11/03/2019,02:00:00,19,22,22,N/A,7,-
61t,11/03/2019,03:00:00,16,21,21,N/A,8,-
61t,11/03/2019,04:00:00,10,18,21,N/A,7,-
61t,11/03/2019,05:00:00,15,25,14,N/A,13,-
61t,11/03/2019,06:00:00,22,23,4,N/A,23,-
61t,11/03/2019,07:00:00,16,31,5,N/A,25,-
61t,11/03/2019,08:00:00,24,43,13,N/A,22,-
61t,11/03/2019,09:00:00,24,45,-,N/A,-,-
61t,11/03/2019,10:00:00,27,43,43,N/A,15,-
61t,11/03/2019,11:00:00,32,46,71,N/A,12,-
61t,11/03/2019,12:00:00,33,51,91,N/A,14,-
61t,11/03/2019,13:00:00,37,48,98,N/A,14,-
61t,11/03/2019,14:00:00,-,-,97,N/A,17,3
61t,11/03/2019,15:00:00,-,-,101,N/A,18,3
61t,11/03/2019,16:00:00,46,54,72,N/A,20,3
61t,11/03/2019,17:00:00,25,53,50,N/A,20,3
61t,11/03/2019,18:00:00,28,40,36,N/A,25,2
61t,11/03/2019,19:00:00,23,50,18,N/A,30,3
61t,11/03/2019,20:00:00,27,49,16,N/A,20,3
61t,11/03/2019,21:00:00,19,26,7,N/A,22,3
61t,11/03/2019,22:00:00,18,36,11,N/A,16,2
61t,11/03/2019,23:00:00,17,25,16,N/A,14,2
61t,12/03/2019,00:00:00,16,27,13,N/A,14,2
61t,12/03/2019,01:00:00,15,22,8,N/A,16,2
61t,12/03/2019,02:00:00,16,22,13,N/A,10,2
61t,12/03/2019,03:00:00,17,23,10,N/A,12,1
61t,12/03/2019,04:00:00,19,25,4,N/A,20,2
61t,12/03/2019,05:00:00,21,35,3,N/A,21,2
61t,12/03/2019,06:00:00,17,36,1,N/A,24,2
61t,12/03/2019,07:00:00,27,43,2,N/A,25,2
61t,12/03/2019,08:00:00,31,54,-,N/A,-,-
61t,12/03/2019,09:00:00,46,67,41,N/A,30,4
61t,12/03/2019,10:00:00,83,101,76,N/A,35,5
